"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"0","1","6301058","Golan","23819598","09/09/2018","52.54226042490268","13.424419059486146","2","Sunny big room in a rooftop flat in a hip area","Helmholtzplatz","Pankow","1","90","0.5","Private room"
"0","2","52613128","Benedikt","23819602","","52.56068057510111","13.389049346842912","3","Bright and cozy room in Berlin with a balcony!","Osloer Straße","Mitte","0","80","","Private room"
"233","1","3379847","Nils","23820741","06/11/2018","52.53746921163794","13.418695114911488","3","Luxus Altbau in Mitte/PrenzlBerg","Prenzlauer Berg Südwest","Pankow","9","119","1.19","Entire home/apt"
"347","4","178817887","Talita","23822405","16/09/2018","52.53236293600672","13.381348806093897","3","Luxury late 19th century apartment in Berlin Mitte","Brunnenstr. Süd","Mitte","3","460","0.94","Entire home/apt"
"167","1","49688650","Maryam","23823410","31/10/2018","52.51657602875784","13.427660146457137","3","Brite&Cozy Vintage-Modern Apart.@ Alexanderplatz","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","28","78","5.35","Entire home/apt"
"362","4","178817887","Talita","23823664","21/10/2018","52.5330158227437","13.37966096626617","2","Mid-century design apartment in Berlin Mitte","Alexanderplatz","Mitte","12","300","2.81","Entire home/apt"
"353","17","34705166","Johannes","23834311","19/10/2018","52.52458958260175","13.450200466623619","2","Dachgeschosswohnung für 9  Gäste in Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","11","72","1.67","Entire home/apt"
"0","1","4189193","Frank","23837301","23/07/2018","52.48174726771048","13.432169215779014","3","Spacious 2-room apartment next to Rathaus Neukölln","Neuköllner Mitte/Zentrum","Neukölln","6","99","0.96","Entire home/apt"
"102","1","3647633","Viktoria","23838840","21/10/2018","52.51852886184541","13.430849246325828","5","Exclusive and calm apartment in the city center","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","5","109","0.71","Entire home/apt"
"0","1","20758180","Adam","23838917","30/09/2018","52.544172313296315","13.416822805937501","3","Cosy studio in Pberg with a cat","Helmholtzplatz","Pankow","5","75","1.81","Entire home/apt"
"0","1","165986569","Cecilia","23840312","05/08/2018","52.53112872122851","13.407306630697606","3","Lovely and spacious apartment in Mitte","Prenzlauer Berg Südwest","Pankow","5","110","0.68","Entire home/apt"
"0","1","63379950","Jason","23846393","30/06/2018","52.563272025377394","13.365617224941264","14","Room in Spacious apartment on U8","Ost 1","Reinickendorf","2","75","0.32","Private room"
"115","2","178292287","Lucie","23848408","19/10/2018","52.54186646693229","13.422025344756856","4","Design Apartment Berlin Prenzlauer Berg","Helmholtzplatz","Pankow","19","75","2.6","Entire home/apt"
"296","1","179134191","Gerd","23850863","18/05/2018","52.58118828117277","13.406355579468979","18","Orangeriepark","Blankenfelde/Niederschönhausen","Pankow","1","70","0.17","Entire home/apt"
"263","1","22535522","Kathy","23851529","","52.51371223330346","13.486939522011253","2","Colorful place with balcony in relaxed area 120qm","Alt-Lichtenberg","Lichtenberg","0","80","","Private room"
"285","1","15076256","Hey","23853035","23/09/2018","52.54170095016417","13.412252661759586","1","Big central Family Flat/Room with Lift & Balcony !","Prenzlauer Berg Nordwest","Pankow","5","300","0.87","Entire home/apt"
"35","1","179169845","Andy","23853837","21/10/2018","52.5232349186993","13.4087310128374","3","Cosy Apartment, in the Heart of Berlin","Alexanderplatz","Mitte","34","120","4.7","Entire home/apt"
"0","1","35087981","Liad","23854303","09/06/2018","52.482295319620064","13.437616457518253","3","Cozy apartment in Neukoelln","Reuterstraße","Neukölln","2","70","0.26","Entire home/apt"
"31","1","51790334","Roi","23855318","02/11/2018","52.477756257792976","13.420654036099094","4","sunny apartment @ Tempelhofer field","Schillerpromenade","Neukölln","10","70","1.44","Entire home/apt"
"276","1","140610235","Dagmar","23864602","","52.503359550384374","13.29315068996802","3","1 Zimmer nahe Ku´Damm Messe ICC","Neue Kantstraße","Charlottenburg-Wilm.","0","70","","Entire home/apt"
"179","1","179307151","Aga","23867497","","52.52050896248727","13.40327455481671","1","cozy 1 BR in Zionskirchstr","Alexanderplatz","Mitte","0","332","","Private room"
"0","1","4906982","Stas","23872921","20/05/2018","52.511141031287785","13.45635998232728","2","A cosy paradise in the heart of Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","2","100","0.34","Entire home/apt"
"0","2","5217997","Teresa","23875821","16/09/2018","52.510021102949025","13.457359217218183","2","Altbau-Dielen-Stuck-Balkon in belebter Szene-Lage","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","6","170","0.82","Entire home/apt"
"73","1","92371791","Steffen","23878511","05/11/2018","52.585631267161084","13.411555624077206","3","Ganzes Haus in Pankow Niederschönhausen","Blankenfelde/Niederschönhausen","Pankow","21","130","3.37","Entire home/apt"
"0","1","45526721","Benjamin","23885727","16/10/2018","52.490295935916585","13.443587435308451","3","Cosy and Beautiful Apartment in Berlin (85qm)","Alt  Treptow","Treptow - Köpenick","10","75","1.49","Entire home/apt"
"4","1","53693060","Valerie","23886516","21/10/2018","52.55476983737064","13.411286727478172","1","Stylish&spacious, with big balcony in P-Berg","Prenzlauer Berg Nordwest","Pankow","11","91","1.6","Entire home/apt"
"0","1","27472067","Steffen","23887601","","52.53489868008183","13.436669386720839","2","Charming  and sunny apartment. Prenzlauer Berg.","Prenzlauer Berg Ost","Pankow","0","95","","Entire home/apt"
"0","1","34544155","Paolo","23888113","","52.510423556752045","13.395563841946533","3","In the heart of Berlin","Regierungsviertel","Mitte","0","110","","Private room"
"91","1","88571039","Rodrigo","23892067","","52.51513226049853","13.438660399717829","2","Nice studio apartment in the Center of Berlin","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","0","70","","Entire home/apt"
"0","2","37424516","Jasmine","23899752","01/07/2018","52.52765627132807","13.465029675296217","2","Spacious 102 sqm Apartment (12' Alexander Platz)","Fennpfuhl","Lichtenberg","4","100","0.54","Entire home/apt"
"0","1","10817961","Janina","23900814","27/08/2018","52.498672397951914","13.42435141146309","3","Cozy apartment in the heart of Kreuzberg.","südliche Luisenstadt","Friedrichshain-Kreuzberg","7","70","0.96","Entire home/apt"
"0","1","30220239","Deborah","23909254","30/04/2018","52.48616157894942","13.424280506918565","2","Berlin style apartment in vibrant Kreuzkölln","Neuköllner Mitte/Zentrum","Neukölln","3","85","0.41","Entire home/apt"
"164","1","179131157","Billie","23910505","22/10/2018","52.520345501154274","13.33493138842475","2","my-little-castle","Moabit West","Mitte","3","193","0.67","Entire home/apt"
"310","2","7400141","Pascale","23921001","17/07/2018","52.4756680357891","13.421943477561685","3","Spacious & bright apartment in trendy Schillerkiez","Schillerpromenade","Neukölln","1","80","0.26","Entire home/apt"
"2","1","150275197","Louis","23926148","22/10/2018","52.51062064661324","13.456734043006866","2","Berliner Appartement in Friedrichshain/Kreuzberg","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","13","70","4.76","Entire home/apt"
"15","1","48155013","Christine","23937878","15/10/2018","52.475359430553894","13.383412429278984","2","Cosy top floor studio close to Kreuzberg","Tempelhof","Tempelhof - Schöneberg","13","75","2.19","Entire home/apt"
"24","1","152577839","Janet","23944305","25/10/2018","52.50568727063853","13.346693468303808","1","Big 2 Room Apartment In The Heart Of City West","Tiergarten Süd","Mitte","32","90","4.34","Private room"
"2","2","76095421","Joerg","23944453","09/10/2018","52.49857153231193","13.42388018672209","2","Cosy rooftop apartment in middle of Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","8","98","1.21","Entire home/apt"
"280","17","55538702","Khadine","23952190","15/08/2018","52.533813651461564","13.379734480063616","60","Berlin's Heaven","Brunnenstr. Süd","Mitte","1","99","0.35","Entire home/apt"
"23","4","163576464","Roman","23956154","21/10/2018","52.50028143388201","13.362348432171629","2","Group apartment near Potsdamerplatz","Tiergarten Süd","Mitte","2","151","2.0","Entire home/apt"
"215","1","2059735","Anna","23968791","02/09/2018","52.55609020059181","13.440632896630378","2","Newly Renovated Bright and Cozy Apartment.","Weißensee","Pankow","21","80","3.07","Private room"
"148","2","3778504","Coco","23974252","31/07/2018","52.53364443909839","13.405550134075348","4","Room in perfect spot with living area & bath","Brunnenstr. Süd","Mitte","3","150","0.5","Private room"
"51","1","16367187","Jule","23983541","28/09/2018","52.539755516278895","13.35693771178956","2","Cozy & bright apartment in Wedding (Sprengelkiez)","Wedding Zentrum","Mitte","15","75","2.23","Private room"
"0","2","20766230","Leander","23991400","02/04/2018","52.471063473083994","13.45022441649706","4","cozy flat, 3 badroom +livingroom,Neukölln original","Rixdorf","Neukölln","1","95","0.14","Entire home/apt"
"68","1","13808113","Nadine","23991522","18/10/2018","52.4832155402171","13.427543594365174","3","Cozy apartment with beautiful design in Neukölln","Neuköllner Mitte/Zentrum","Neukölln","7","85","0.99","Entire home/apt"
"0","2","61478518","Helena","24001650","22/04/2018","52.54864658769706","13.410377407647662","2","Spacious rooftop apartment in Prenzlauerberg","Prenzlauer Berg Nordwest","Pankow","2","175","0.29","Entire home/apt"
"0","1","180629090","Malte Und Sarah","24003280","03/06/2018","52.52144254601225","13.382264969175527","2","Spacious duplex apartment with a balcony & a BBQ","Alexanderplatz","Mitte","3","69","0.43","Entire home/apt"
"0","1","180081155","Anna-Lena","24006130","27/07/2018","52.49269680489006","13.354327568743209","5","120qm Berliner Leben im bunten Kiez Schöneberg","Schöneberg-Nord","Tempelhof - Schöneberg","1","90","0.29","Private room"
"0","1","180648741","Yanga","24008347","","52.51041651606048","13.395820584898113","17","2-Zi-Wohnung in Mitte","Regierungsviertel","Mitte","0","75","","Entire home/apt"
"26","1","28152285","Zoe","24010257","30/07/2018","52.49920998000649","13.465778116704218","2","Sunny 3-room apartment with Balcony Ostkreuz","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","7","80","1.17","Entire home/apt"
"50","1","21370048","Chris","24010707","02/11/2018","52.548664754385754","13.419210336175949","3","Two rooms in perfect location to discover Berlin","Prenzlauer Berg Nord","Pankow","18","80","2.71","Private room"
"0","1","8625897","Gabriele","24012723","","52.526398465222506","13.40278758785609","3","Guter Ausblick","Alexanderplatz","Mitte","0","80","","Private room"
"0","2","73572959","Eri","24015152","03/07/2018","52.479801850235795","13.44807381545177","1","Sunny apartment in Neukölln area!","Rixdorf","Neukölln","2","95","0.37","Entire home/apt"
"0","2","89530421","Anastasia","24016934","","52.524052317967524","13.426639605998083","5","Cozy flat near Alexanderplatz","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","0","110","","Entire home/apt"
"293","1","180758665","Magnus","24019375","04/11/2018","52.54626196189752","13.424763590597518","2","207 sqm artist penthouse","Prenzlauer Berg Nord","Pankow","17","220","2.64","Entire home/apt"
"0","1","180827576","Fredrik","24024794","03/09/2018","52.52405094461495","13.407444240991895","2","1-bedroom apartment at Alexanderplatz","Alexanderplatz","Mitte","7","80","0.98","Entire home/apt"
"23","2","61478518","Helena","24025073","","52.54634203115074","13.410102259081187","2","Spacious room in rooftop apartmt in Prenzlauerberg","Prenzlauer Berg Nordwest","Pankow","0","100","","Private room"
"118","5","93113247","David, Stephan Und Inge","24026444","08/07/2018","52.53297448728816","13.352630193743758","3","Attic Loft - Dachloft","Moabit Ost","Mitte","2","172","0.47","Entire home/apt"
"35","2","180849306","Yi","24027916","06/09/2018","52.53493494585734","13.37870436551561","2","My litte sweet home in Berlin","Brunnenstr. Süd","Mitte","9","95","1.38","Entire home/apt"
"78","1","16651316","Ada","24031184","01/10/2018","52.50265598666755","13.481335312118953","3","Charming maisonette with a garden by Ostkreuz","Neu Lichtenberg","Lichtenberg","6","78","0.82","Entire home/apt"
"0","1","180902435","Stefano","24035064","15/06/2018","52.491561178788885","13.43021894664772","3","La Pflüger","Reuterstraße","Neukölln","8","100","1.2","Entire home/apt"
"0","1","3138447","Sani","24038194","15/10/2018","52.527841753143505","13.398099261107392","3","A private room  perfectly located in Berlin Mitte","Alexanderplatz","Mitte","4","80","0.55","Private room"
"23","1","768518","Mirna","24038631","25/10/2018","52.52961188134343","13.398686551758656","2","+ BEAUTIFUL & CHARMING APARTMENT IN CITY CENTRE +","Alexanderplatz","Mitte","6","119","1.7","Entire home/apt"
"33","1","15210453","Stefan","24038749","30/09/2018","52.51090529131041","13.397298457530116","1","Berlin - Mitte: Luxuswohnung mit zwei Balkons","Regierungsviertel","Mitte","5","200","2.11","Private room"
"4","1","74576413","Nadine","24055197","11/05/2018","52.538514564162405","13.406042123598533","4","Im Herzen Berlins direkt am Mauerpark","Prenzlauer Berg Südwest","Pankow","2","88","0.31","Entire home/apt"
"364","1","181248766","Jack","24072408","","52.51638221973926","13.40479595823374","1","Ferienwohnanlage","Alexanderplatz","Mitte","0","357","","Entire home/apt"
"14","1","11736601","Najda","24073696","28/10/2018","52.559580285980104","13.366471034806974","3","Spacious Apartment nähe Osloer Str. (U9 & U8)","Ost 1","Reinickendorf","29","99","4.73","Entire home/apt"
"0","1","10181267","Tobi","24081251","","52.50986709339281","13.45478695791878","1","Charming apartment in the heart of Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","70","","Entire home/apt"
"126","4","167881332","Eugen","24081986","01/11/2018","52.52969580089606","13.397984524789894","1","Design Flat in Mitte City Center@Rosenthaler Platz","Brunnenstr. Süd","Mitte","27","95","4.31","Entire home/apt"
"355","4","178817887","Talita","24093903","21/10/2018","52.53402754874955","13.380533318381362","3","Bauhaus inspired studio flat in central Berlin","Brunnenstr. Süd","Mitte","17","103","2.74","Entire home/apt"
"24","1","1820369","Melanie","24095551","28/07/2018","52.57093526742048","13.55651958066278","7","Huge and cozy familyhouse with garden.","Malchow, Wartenberg und Falkenberg","Lichtenberg","3","80","0.68","Entire home/apt"
"4","1","181478092","Waheeb","24098401","","52.51631473690272","13.458589358663172","2","young stylish apartment in heart Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","0","70","","Entire home/apt"
"125","1","181599560","Katharina","24111042","28/07/2018","52.489111135310296","13.3175402131534","4","Lovely, spacious apartment in Berlin's West","Barstraße","Charlottenburg-Wilm.","2","85","0.35","Entire home/apt"
"9","7","54601187","Uwe","24111447","15/10/2018","52.51570798195674","13.4653897822919","1","Ganze Unterkunft für 12 Personen","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","7","360","1.81","Entire home/apt"
"0","1","3215169","Suki","24117989","17/10/2018","52.476725490364956","13.431581357679653","3","Great flat in the coolest neighborhood of Berlin","Neuköllner Mitte/Zentrum","Neukölln","20","85","3.14","Entire home/apt"
"88","4","163404884","Larah Und Henry","24119647","21/10/2018","52.518443642187776","13.306015256576659","1","City West in 10 Minuten, - 6 Personen!","Otto-Suhr-Allee","Charlottenburg-Wilm.","21","99","3.15","Private room"
"0","1","26816987","Christian","24127153","22/07/2018","52.515847072974864","13.45309552891168","1","Awesome Place to stay in great Friedrichshain.","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","7","100","1.38","Entire home/apt"
